RestaurantID,CountryCode,Country,City,Cuisines,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Average_Cost_for_two,Rating,Datekey_Opening,Average Ratings,Price Range
1973,1,India,New Delhi,"North Indian, Fast Food",No,No,No,No,600,1,2012-12-09,1-1.99,401-600
303788,1,India,New Delhi,"Fast Food, Continental, Italian, Bakery",No,No,No,No,600,3.2,2015-12-07,3-3.99,401-600
301191,1,India,New Delhi,"North Indian, Chinese, Fast Food",No,No,No,No,600,2.9,2018-12-11,2-2.99,401-600
18354666,1,India,New Delhi,"Cafe, Italian",No,No,No,No,600,1,2018-12-28,1-1.99,401-600
18431171,1,India,New Delhi,"North Indian, Mughlai, Chinese",No,No,No,No,600,1,2016-12-08,1-1.99,401-600
18449651,1,India,New Delhi,Chinese,No,No,No,No,600,1,2015-12-27,1-1.99,401-600
18237321,1,India,New Delhi,"Cafe, Continental, Italian, Mexican, Chinese, American",No,No,No,No,600,4.7,2017-12-10,4-4.99,401-600
300969,1,India,New Delhi,"Desserts, Bakery",No,No,No,No,600,3.7,2017-12-05,3-3.99,401-600
2009,1,India,New Delhi,"Mughlai, North Indian",No,No,No,No,600,3.4,2016-12-17,3-3.99,401-600
18249102,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,600,3.4,2018-11-15,3-3.99,401-600
18451576,1,India,New Delhi,"North Indian, Chinese, Mughlai",No,No,No,No,600,3.3,2013-11-19,3-3.99,401-600
305123,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,600,3.2,2012-11-19,3-3.99,401-600
2301,1,India,New Delhi,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",No,No,No,No,600,3.7,2017-11-07,3-3.99,401-600
304923,1,India,New Delhi,South Indian,No,No,No,No,600,3.3,2018-11-08,3-3.99,401-600
18349930,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,600,3.1,2014-11-24,3-3.99,401-600
18391309,1,India,New Delhi,Cafe,No,No,No,No,600,3.1,2010-11-19,3-3.99,401-600
18261162,1,India,New Delhi,"Tibetan, Chinese",No,No,No,No,600,1,2016-11-12,1-1.99,401-600
18107855,1,India,New Delhi,"North Indian, Mughlai",No,No,No,No,600,1,2014-11-18,1-1.99,401-600
306067,1,India,New Delhi,"Biryani, North Indian",No,No,No,No,600,2.6,2012-11-23,2-2.99,401-600
18456724,1,India,New Delhi,"Naga, Tibetan, Chinese, Bakery",No,No,No,No,600,3,2010-11-01,3-3.99,401-600
5848,1,India,New Delhi,Cafe,No,No,No,No,600,3.4,2012-11-05,3-3.99,401-600
312023,1,India,New Delhi,"North Indian, Mughlai",No,No,No,No,600,3.1,2018-11-15,3-3.99,401-600
310532,1,India,New Delhi,"Cafe, Mexican, Italian, North Indian, Chinese",No,No,No,No,600,3.8,2018-11-24,3-3.99,401-600
18265698,1,India,New Delhi,Chinese,No,No,No,No,600,2.7,2014-11-17,2-2.99,401-600
6003,1,India,New Delhi,"Assamese, Chinese",No,No,No,No,600,3.5,2010-10-26,3-3.99,401-600
1530,1,India,New Delhi,"North Indian, Mughlai",No,No,No,No,600,2.8,2017-10-14,2-2.99,401-600
3183,1,India,New Delhi,"North Indian, South Indian, Chinese, Fast Food",No,No,No,No,600,2.8,2011-10-23,2-2.99,401-600
18336220,1,India,New Delhi,Pizza,No,No,No,No,600,2.9,2016-10-20,2-2.99,401-600
309498,1,India,New Delhi,"North Indian, Mughlai",No,No,No,No,600,3.1,2015-10-16,3-3.99,401-600
553,1,India,New Delhi,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",No,No,No,No,600,3.8,2012-10-22,3-3.99,401-600
18270343,1,India,New Delhi,"North Indian, Chinese, Continental",No,No,No,No,600,1,2014-10-12,1-1.99,401-600
18303863,1,India,New Delhi,"North Indian, Mughlai",No,No,No,No,600,2.7,2014-10-10,2-2.99,401-600
18218787,1,India,New Delhi,"Cafe, North Indian, Chinese",No,No,No,No,600,3.4,2017-10-17,3-3.99,401-600
3132,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,600,3.2,2014-10-18,3-3.99,401-600
18378019,1,India,New Delhi,"North Indian, Chinese, South Indian, Bakery",No,No,No,No,600,2.9,2013-10-11,2-2.99,401-600
307418,1,India,New Delhi,"Chinese, Fast Food, North Indian",No,No,No,No,600,2.3,2015-10-17,2-2.99,401-600
310413,1,India,New Delhi,Pizza,No,No,No,No,600,2.6,2013-10-16,2-2.99,401-600
18445801,1,India,New Delhi,Bengali,No,Yes,No,No,500,2.9,2014-09-20,2-2.99,401-600
310448,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.8,2013-09-21,3-3.99,401-600
195,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.4,2017-09-20,3-3.99,401-600
312173,1,India,New Delhi,"Chinese, Mughlai, North Indian",No,Yes,No,No,500,3.1,2018-09-21,3-3.99,401-600
89,1,India,New Delhi,South Indian,No,Yes,No,No,500,4.2,2016-09-27,4-4.99,401-600
300430,1,India,New Delhi,"North Indian, South Indian, Chinese, Street Food",No,Yes,No,No,500,3.3,2018-09-09,3-3.99,401-600
18128869,1,India,New Delhi,"North Indian, Mughlai, Chinese, Fast Food",No,Yes,No,No,500,2.7,2017-09-07,2-2.99,401-600
307746,1,India,New Delhi,"Fast Food, North Indian, Chinese",No,Yes,No,No,500,3.4,2010-09-18,3-3.99,401-600
18277153,1,India,New Delhi,Fast Food,No,Yes,No,No,500,3.7,2014-09-24,3-3.99,401-600
311451,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.4,2012-09-08,3-3.99,401-600
309463,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,3.4,2013-09-07,3-3.99,401-600
8801,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.6,2011-09-24,2-2.99,401-600
18446486,1,India,New Delhi,"North Indian, Italian, Continental",No,Yes,No,No,500,1,2011-09-21,1-1.99,401-600
18246132,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,3.8,2014-09-03,3-3.99,401-600
311272,1,India,New Delhi,"Bakery, Fast Food",No,Yes,No,No,500,2.6,2012-09-09,2-2.99,401-600
309198,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.6,2018-09-11,2-2.99,401-600
309156,1,India,New Delhi,"Bakery, Desserts, Fast Food",No,Yes,No,No,500,3.7,2010-08-05,3-3.99,401-600
300607,1,India,New Delhi,"North Indian, Chinese, Mughlai",No,Yes,No,No,500,2.6,2013-08-07,2-2.99,401-600
18449787,1,India,New Delhi,Fast Food,No,Yes,No,No,500,3.2,2018-08-19,3-3.99,401-600
899,1,India,New Delhi,South Indian,No,Yes,No,No,500,4.2,2012-08-07,4-4.99,401-600
302892,1,India,New Delhi,"North Indian, Mughlai, Chinese",No,Yes,No,No,500,3.3,2016-08-21,3-3.99,401-600
310653,1,India,New Delhi,Fast Food,No,Yes,No,No,500,3.1,2017-08-11,3-3.99,401-600
305604,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.2,2015-08-23,3-3.99,401-600
18208914,1,India,New Delhi,"Bakery, Desserts, Fast Food",No,Yes,No,No,500,3.4,2018-08-08,3-3.99,401-600
175,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.6,2016-08-08,3-3.99,401-600
3229,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.3,2015-08-06,3-3.99,401-600
18384121,1,India,New Delhi,"Naga, Tibetan",No,Yes,No,No,500,3.4,2018-08-22,3-3.99,401-600
9954,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.5,2016-08-08,3-3.99,401-600
18216903,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.6,2016-08-07,3-3.99,401-600
312172,1,India,New Delhi,"North Indian, Chinese, Fast Food",No,Yes,No,No,500,2.9,2014-08-23,2-2.99,401-600
306761,1,India,New Delhi,"North Indian, Fast Food",No,Yes,No,No,500,2.2,2013-07-09,2-2.99,401-600
3632,1,India,New Delhi,"Chinese, Mughlai, North Indian",No,Yes,No,No,500,2.9,2015-07-18,2-2.99,401-600
2195,1,India,New Delhi,"American, Fast Food",No,Yes,No,No,500,3.7,2016-07-01,3-3.99,401-600
7851,1,India,New Delhi,"North Indian, Mughlai, Chinese",No,Yes,No,No,500,2.6,2018-07-11,2-2.99,401-600
556,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.7,2018-07-08,3-3.99,401-600
312586,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.6,2017-07-05,3-3.99,401-600
311922,1,India,New Delhi,"American, Fast Food",No,Yes,No,No,500,3.5,2012-07-04,3-3.99,401-600
18355110,1,India,New Delhi,"North Indian, Mughlai, Chinese",No,Yes,No,No,500,2.7,2011-07-17,2-2.99,401-600
3684,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,3.5,2018-07-08,3-3.99,401-600
18426285,1,India,New Delhi,Desserts,No,Yes,No,No,500,3.8,2016-07-15,3-3.99,401-600
18398602,1,India,New Delhi,"North Indian, Chinese, Mughlai",No,Yes,No,No,500,3.9,2017-07-28,3-3.99,401-600
309599,1,India,New Delhi,"Pizza, Fast Food",No,Yes,No,No,500,2.7,2014-07-09,2-2.99,401-600
8373,1,India,New Delhi,"American, Fast Food",No,Yes,No,No,500,2.6,2017-07-05,2-2.99,401-600
3230,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.4,2015-07-07,3-3.99,401-600
18224548,1,India,New Delhi,Pizza,No,Yes,No,No,500,3.1,2018-07-06,3-3.99,401-600
306014,1,India,New Delhi,Bakery,No,Yes,No,No,500,3.8,2016-07-15,3-3.99,401-600
7322,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.9,2015-07-27,2-2.99,401-600
4649,1,India,New Delhi,Chinese,No,Yes,No,No,500,3.2,2010-07-16,3-3.99,401-600
8265,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.6,2017-07-26,3-3.99,401-600
18233584,1,India,New Delhi,"Cafe, Italian, Continental, Mexican, Mediterranean",No,Yes,No,No,500,3.6,2016-07-11,3-3.99,401-600
9657,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.5,2014-06-21,3-3.99,401-600
312492,1,India,New Delhi,Cafe,No,Yes,No,No,500,3.9,2015-06-12,3-3.99,401-600
311734,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.4,2016-06-04,3-3.99,401-600
8840,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.6,2010-06-01,2-2.99,401-600
1888,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,500,2.7,2013-06-13,2-2.99,401-600
311512,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.3,2010-06-19,3-3.99,401-600
18469974,1,India,New Delhi,"Pizza, Fast Food",No,Yes,No,No,500,1,2014-06-27,1-1.99,401-600
9565,1,India,New Delhi,"Tibetan, Chinese",No,Yes,No,No,500,3.3,2016-06-01,3-3.99,401-600
18303837,1,India,New Delhi,"Pizza, Fast Food",No,Yes,No,No,500,2.7,2012-06-20,2-2.99,401-600
4450,1,India,New Delhi,"Chinese, Fast Food, North Indian",No,Yes,No,No,500,3.6,2011-06-03,3-3.99,401-600
305275,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,3.4,2014-06-11,3-3.99,401-600
3455,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.1,2011-06-04,2-2.99,401-600
7634,1,India,New Delhi,"Bengali, North Indian",No,Yes,No,No,500,3.6,2018-05-26,3-3.99,401-600
9960,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.4,2015-05-07,3-3.99,401-600
18432237,1,India,New Delhi,"Pizza, Fast Food",No,Yes,No,No,500,3.3,2010-05-11,3-3.99,401-600
301328,1,India,New Delhi,"North Indian, Continental, Fast Food",No,Yes,No,No,500,2.6,2013-05-11,2-2.99,401-600
303170,1,India,New Delhi,Chinese,No,Yes,No,No,500,3.2,2013-05-25,3-3.99,401-600
18245258,1,India,New Delhi,Fast Food,No,Yes,No,No,500,2.2,2010-05-27,2-2.99,401-600
18244719,1,India,New Delhi,"North Indian, Fast Food, Chinese",No,Yes,No,No,500,3.5,2015-05-28,3-3.99,401-600
9573,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.4,2015-05-20,3-3.99,401-600
300593,1,India,New Delhi,"North Indian, Chinese, Mughlai",No,Yes,No,No,500,3.2,2017-05-16,3-3.99,401-600
18303834,1,India,New Delhi,Cafe,No,Yes,No,No,500,3.7,2015-05-10,3-3.99,401-600
4655,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,2.5,2017-05-18,2-2.99,401-600
309793,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,500,3.1,2011-05-15,3-3.99,401-600
18451584,1,India,New Delhi,"Pizza, Fast Food",No,Yes,No,No,500,2.9,2013-05-12,2-2.99,401-600
18415367,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.5,2012-05-27,3-3.99,401-600
18267785,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,2.7,2013-05-15,2-2.99,401-600
18366028,1,India,New Delhi,"Fast Food, Italian, Pizza",No,Yes,No,No,500,3.4,2016-05-02,3-3.99,401-600
18070479,1,India,New Delhi,"North Indian, Chinese, Fast Food",No,Yes,No,No,500,3.3,2017-05-08,3-3.99,401-600
308607,1,India,New Delhi,"Chinese, Fast Food",No,Yes,No,No,500,2.7,2016-05-22,2-2.99,401-600
313442,1,India,New Delhi,"Chinese, Fast Food",No,Yes,No,No,500,2.7,2018-05-19,2-2.99,401-600
7441,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.4,2012-05-05,3-3.99,401-600
313336,1,India,New Delhi,"American, Fast Food",No,Yes,No,No,500,3.1,2018-05-03,3-3.99,401-600
306870,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,500,3.5,2016-05-04,3-3.99,401-600
309140,1,India,New Delhi,"Cafe, Fast Food",No,Yes,No,No,500,3.7,2010-05-21,3-3.99,401-600
307391,1,India,New Delhi,"Bakery, Desserts",No,Yes,No,No,500,4.2,2011-05-14,4-4.99,401-600
18416877,1,India,New Delhi,Pizza,No,Yes,No,No,500,1,2015-05-13,1-1.99,401-600
18204464,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,2.7,2016-05-17,2-2.99,401-600
171,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.5,2014-04-16,3-3.99,401-600
8453,1,India,New Delhi,Fast Food,No,Yes,No,No,500,2.5,2011-04-18,2-2.99,401-600
147,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.5,2015-04-09,2-2.99,401-600
4251,1,India,New Delhi,"Cafe, Fast Food, North Indian",No,Yes,No,No,500,3.9,2011-04-21,3-3.99,401-600
300561,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,500,3.2,2015-04-26,3-3.99,401-600
307785,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.3,2011-04-25,3-3.99,401-600
18157402,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,3.8,2013-04-10,3-3.99,401-600
18286490,1,India,New Delhi,"Italian, North Indian, Chinese, Mughlai",No,Yes,No,No,500,3.7,2015-04-25,3-3.99,401-600
18203881,1,India,New Delhi,"American, Asian, North Indian, Mexican, South Indian",No,Yes,No,No,500,3.3,2014-04-24,3-3.99,401-600
300672,1,India,New Delhi,"North Indian, South Indian, Chinese, Fast Food",No,Yes,No,No,500,3.2,2010-04-08,3-3.99,401-600
301242,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,500,2.5,2017-04-13,2-2.99,401-600
300397,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.7,2014-04-01,2-2.99,401-600
188,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.7,2015-04-08,3-3.99,401-600
149,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,1.9,2014-04-12,1-1.99,401-600
1492,1,India,New Delhi,"American, Fast Food",No,Yes,No,No,500,3.6,2010-04-24,3-3.99,401-600
18316173,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.1,2014-04-19,3-3.99,401-600
304018,1,India,New Delhi,"North Indian, Mughlai, Chinese",No,Yes,No,No,500,2.7,2010-03-09,2-2.99,401-600
410,1,India,New Delhi,South Indian,No,Yes,No,No,500,3.6,2014-03-03,3-3.99,401-600
18427234,1,India,New Delhi,"Cafe, Chinese, Italian",No,Yes,No,No,500,3.8,2018-03-09,3-3.99,401-600
185,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.6,2010-03-21,3-3.99,401-600
412,1,India,New Delhi,South Indian,No,Yes,No,No,500,3.8,2014-03-08,3-3.99,401-600
18400728,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.4,2011-03-12,3-3.99,401-600
4725,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,2.2,2016-03-22,2-2.99,401-600
304986,1,India,New Delhi,Fast Food,No,Yes,No,No,500,3.5,2012-03-18,3-3.99,401-600
312223,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.6,2016-03-27,3-3.99,401-600
18237341,1,India,New Delhi,"North Indian, South Indian, Chinese",No,Yes,No,No,500,4.2,2018-03-11,4-4.99,401-600
304976,1,India,New Delhi,"Bakery, Desserts",No,Yes,No,No,500,3.3,2016-03-11,3-3.99,401-600
18128871,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,3.5,2014-03-28,3-3.99,401-600
18337782,1,India,New Delhi,"North Indian, South Indian, Chinese",No,Yes,No,No,500,2.8,2014-02-22,2-2.99,401-600
302156,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.5,2015-02-27,3-3.99,401-600
900,1,India,New Delhi,South Indian,No,Yes,No,No,500,4.3,2011-02-27,4-4.99,401-600
306247,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.8,2014-02-20,2-2.99,401-600
301361,1,India,New Delhi,"Fast Food, Pizza, Burger",No,Yes,No,No,500,3.6,2017-02-26,3-3.99,401-600
8379,1,India,New Delhi,"American, Fast Food",No,Yes,No,No,500,2.6,2010-02-10,2-2.99,401-600
313443,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,500,2.8,2018-02-05,2-2.99,401-600
18254520,1,India,New Delhi,"Bakery, Desserts, Fast Food",No,Yes,No,No,500,3.7,2018-02-03,3-3.99,401-600
18369771,1,India,New Delhi,Mughlai,No,Yes,No,No,500,2.6,2014-02-27,2-2.99,401-600
3507,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.5,2016-02-14,2-2.99,401-600
582,1,India,New Delhi,"South Indian, North Indian, Chinese",No,Yes,No,No,500,3.4,2013-01-13,3-3.99,401-600
4092,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,500,3.7,2017-01-08,3-3.99,401-600
18313122,1,India,New Delhi,"Bakery, Desserts",No,Yes,No,No,500,3.8,2014-01-21,3-3.99,401-600
311616,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.1,2012-01-01,3-3.99,401-600
9700,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.8,2018-01-26,2-2.99,401-600
154,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.7,2011-01-03,3-3.99,401-600
4939,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,2.6,2010-01-04,2-2.99,401-600
301190,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.8,2015-01-16,2-2.99,401-600
312913,1,India,New Delhi,"Pizza, Fast Food",No,Yes,No,No,500,2.9,2017-01-04,2-2.99,401-600
9956,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.3,2015-01-08,3-3.99,401-600
18138442,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.3,2018-01-04,2-2.99,401-600
18396440,1,India,New Delhi,"North Indian, Mughlai, Chinese",No,Yes,No,No,500,2.6,2018-01-15,2-2.99,401-600
306809,1,India,New Delhi,"North Indian, Fast Food",No,Yes,No,No,500,3.2,2010-01-20,3-3.99,401-600
18303828,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.6,2015-01-20,3-3.99,401-600
17977795,1,India,New Delhi,"North Indian, Chinese, Mughlai",No,Yes,No,No,500,3,2013-01-15,3-3.99,401-600
18363209,1,India,New Delhi,Cafe,No,Yes,No,No,500,3,2012-01-12,3-3.99,401-600
17953943,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.9,2018-01-11,3-3.99,401-600
9348,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.5,2011-01-22,3-3.99,401-600
311115,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.6,2010-01-18,2-2.99,401-600
310891,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.4,2014-01-22,3-3.99,401-600
192,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.6,2014-01-05,3-3.99,401-600
310723,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.2,2011-12-20,3-3.99,401-600
305630,1,India,New Delhi,Fast Food,No,Yes,No,No,500,3.6,2017-12-04,3-3.99,401-600
307167,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,2.4,2017-12-09,2-2.99,401-600
18025105,1,India,New Delhi,Italian,No,Yes,No,No,500,4,2017-12-25,4-4.99,401-600
301327,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,3.1,2017-12-16,3-3.99,401-600
311194,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,500,2.7,2013-12-28,2-2.99,401-600
313012,1,India,New Delhi,"Pizza, Fast Food",No,Yes,No,No,500,1,2014-12-09,1-1.99,401-600
186,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.4,2015-12-19,3-3.99,401-600
978,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,500,3.4,2018-12-26,3-3.99,401-600
18254549,1,India,New Delhi,"Chinese, Fast Food",No,Yes,No,No,500,2.7,2012-12-05,2-2.99,401-600
4278,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.6,2016-12-07,3-3.99,401-600
18276343,1,India,New Delhi,Chinese,No,Yes,No,No,500,3.6,2016-12-18,3-3.99,401-600
18432240,1,India,New Delhi,"Pizza, Fast Food",No,Yes,No,No,500,3.5,2013-12-25,3-3.99,401-600
954,1,India,New Delhi,"South Indian, North Indian, Chinese",No,Yes,No,No,500,3.7,2016-12-16,3-3.99,401-600
179,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.4,2016-11-17,3-3.99,401-600
2595,1,India,New Delhi,"North Indian, Mughlai, Biryani",No,Yes,No,No,500,3.4,2016-11-22,3-3.99,401-600
18237356,1,India,New Delhi,"Burger, Juices, Finger Food",No,Yes,No,No,500,3.6,2017-11-01,3-3.99,401-600
302528,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.3,2010-11-03,3-3.99,401-600
309727,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,2.7,2014-11-08,2-2.99,401-600
18423111,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.4,2012-11-26,3-3.99,401-600
18446394,1,India,New Delhi,"Fast Food, Street Food, Beverages",No,Yes,No,No,500,1,2014-11-07,1-1.99,401-600
3681,1,India,New Delhi,"North Indian, Chinese, Fast Food",No,Yes,No,No,500,2.6,2018-11-05,2-2.99,401-600
2017,1,India,New Delhi,"North Indian, Chinese, Fast Food",No,Yes,No,No,500,2.4,2015-11-02,2-2.99,401-600
181,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.4,2010-11-13,3-3.99,401-600
8600,1,India,New Delhi,Fast Food,No,Yes,No,No,500,3.5,2017-11-10,3-3.99,401-600
309232,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.2,2016-11-27,3-3.99,401-600
18034082,1,India,New Delhi,Bakery,No,Yes,No,No,500,3.2,2015-11-24,3-3.99,401-600
18334635,1,India,New Delhi,"Mughlai, North Indian",No,Yes,No,No,500,3.5,2010-11-22,3-3.99,401-600
313071,1,India,New Delhi,"Chinese, North Indian, Street Food",No,Yes,No,No,500,3.6,2018-11-25,3-3.99,401-600
311506,1,India,New Delhi,"American, Fast Food",No,Yes,No,No,500,3.4,2010-11-14,3-3.99,401-600
300809,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,3.5,2014-10-28,3-3.99,401-600
310792,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,2.8,2014-10-02,2-2.99,401-600
309530,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,3,2015-10-19,3-3.99,401-600
769,1,India,New Delhi,"South Indian, North Indian, Street Food, Chinese, Mithai",No,Yes,No,No,500,3.5,2011-10-08,3-3.99,401-600
7025,1,India,New Delhi,"Bengali, North Indian",No,Yes,No,No,500,3.4,2017-10-10,3-3.99,401-600
182,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.8,2015-10-05,3-3.99,401-600
2272,1,India,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,500,3.5,2011-10-21,3-3.99,401-600
301201,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,2.5,2011-10-22,2-2.99,401-600
18332058,1,India,New Delhi,"North Indian, Chinese, South Indian",No,Yes,No,No,500,3.3,2015-10-17,3-3.99,401-600
18334452,1,India,New Delhi,"Cafe, American, Italian",No,Yes,No,No,500,4,2013-10-03,4-4.99,401-600
2936,1,India,New Delhi,"North Indian, Fast Food",No,Yes,No,No,500,2.7,2017-10-11,2-2.99,401-600
3854,1,India,New Delhi,"North Indian, Biryani",No,Yes,No,No,500,2.5,2013-10-04,2-2.99,401-600
180,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.6,2010-10-02,3-3.99,401-600
18454460,1,India,New Delhi,"Burger, Fast Food",No,Yes,No,No,500,3.3,2013-10-03,3-3.99,401-600
300275,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,500,2.3,2018-10-28,2-2.99,401-600
196,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.7,2010-10-20,3-3.99,401-600
194,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.3,2011-10-26,3-3.99,401-600
307444,1,India,New Delhi,"North Indian, Mithai, South Indian, Street Food, Chinese",No,Yes,No,No,500,2.4,2013-10-22,2-2.99,401-600
176,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.7,2018-10-15,3-3.99,401-600
191,1,India,New Delhi,"Fast Food, Burger",No,Yes,No,No,500,3.4,2011-10-14,3-3.99,401-600
